template_id,template
583,gmetad: Warning: we failed to resolve data source name dn526 dn527 dn528 dn529 dn530 dn531 dn532 dn533 dn534 dn535 dn536 dn537 dn538 dn539 dn540 dn541 dn542 dn543 dn544 dn545 dn546 dn547 dn548 dn549 dn550 dn551 dn552 dn553 dn554 dn555 dn556 dn557 dn558 dn559 dn560 dn561 dn562 dn563 dn564 dn565 dn566 dn567 dn568 dn569 dn570 dn571 dn572 dn573 dn574 dn575 dn576 dn577 dn578 dn579 dn580 dn581 dn582 dn583 dn584 dn585 dn586 dn587 dn588 dn589 dn590 dn591 dn592 dn593 dn594 dn595 dn596 dn597 dn598 dn599 dn600 dn601 dn602 dn603 dn604 dn605 dn606 dn607 dn608 dn609 dn610 dn611 dn612 dn613 dn614 dn615 dn616 dn617 dn618 dn619 dn620 dn621 dn622 dn623 dn624 dn625 dn626 dn627 dn628 dn629 dn630 dn631 dn632 dn633 dn634 dn635 dn636 dn637 dn638 dn639 dn640
584,gmetad: Warning: we failed to resolve data source name dn654 dn655 dn656 dn657 dn658 dn659 dn660 dn661 dn662 dn663 dn664 dn665 dn666 dn667 dn668 dn669 dn670 dn671 dn672 dn673 dn674 dn675 dn676 dn677 dn678 dn679 dn680 dn681 dn682 dn683 dn684 dn685 dn686 dn687 dn688 dn689 dn690 dn691 dn692 dn693 dn694 dn695 dn696 dn697 dn698 dn699 dn700 dn701 dn702 dn703 dn704 dn705 dn706 dn707 dn708 dn709 dn710 dn711 dn712 dn713 dn714 dn715 dn716 dn717 dn718 dn719 dn720 dn721 dn722 dn723 dn724 dn725 dn726 dn727 dn728 dn729 dn730 dn731 dn732 dn733 dn734 dn735 dn736 dn737 dn738 dn739 dn740 dn741 dn742 dn743 dn744 dn745 dn746 dn747 dn748 dn749 dn750 dn751 dn752 dn753 dn754 dn755 dn756 dn757 dn758 dn759 dn760 dn761 dn762 dn763 dn764 dn765 dn766 dn767 dn768
585,gmetad: Warning: we failed to resolve data source name dn782 dn783 dn784 dn785 dn786 dn787 dn788 dn789 dn790 dn791 dn792 dn793 dn794 dn795 dn796 dn797 dn798 dn799 dn800 dn801 dn802 dn803 dn804 dn805 dn806 dn807 dn808 dn809 dn810 dn811 dn812 dn813 dn814 dn815 dn816 dn817 dn818 dn819 dn820 dn821 dn822 dn823 dn824 dn825 dn826 dn827 dn828 dn829 dn830 dn831 dn832 dn833 dn834 dn835 dn836 dn837 dn838 dn839 dn840 dn841 dn842 dn843 dn844 dn845 dn846 dn847 dn848 dn849 dn850 dn851 dn852 dn853 dn854 dn855 dn856 dn857 dn858 dn859 dn860 dn861 dn862 dn863 dn864 dn865 dn866 dn867 dn868 dn869 dn870 dn871 dn872 dn873 dn874 dn875 dn876 dn877 dn878 dn879 dn880 dn881 dn882 dn883 dn884 dn885 dn886 dn887 dn888 dn889 dn890 dn891 dn892 dn893 dn894 dn895 dn896
586,gmetad: Warning: we failed to resolve data source name dn910 dn911 dn912 dn913 dn914 dn915 dn916 dn917 dn918 dn919 dn920 dn921 dn922 dn923 dn924 dn925 dn926 dn927 dn928 dn929 dn930 dn931 dn932 dn933 dn934 dn935 dn936 dn937 dn938 dn939 dn940 dn941 dn942 dn943 dn944 dn945 dn946 dn947 dn948 dn949 dn950 dn951 dn952 dn953 dn954 dn955 dn956 dn957 dn958 dn959 dn960 dn961 dn962 dn963 dn964 dn965 dn966 dn967 dn968 dn969 dn970 dn971 dn972 dn973 dn974 dn975 dn976 dn977 dn978 dn979 dn980 dn981 dn982 dn983 dn984 dn985 dn986 dn987 dn988 dn989 dn990 dn991 dn992 dn993 dn994 dn995 dn996 dn997 dn998 dn999 dn1000 dn1001 dn1002 dn1003 dn1004 dn1005 dn1006 dn1007 dn1008 dn1009 dn1010 dn1011 dn1012 dn1013 dn1014 dn1015 dn1016 dn1017 dn1018 dn1019 dn1020 dn1021 dn1022 dn1023 dn1024
587,gmetad: Warning: we failed to resolve trusted host name dadmin3 dadmin4
588,Disabled Privacy Extensions on device <*>
589,IPv6 over IPv4 tunneling driver
590,<*> Cannot open file /dev/logsurfer for writing (No such file or directory)
591,<*> Changing permissions on special file /dev/logsurfer
592,solproxy: succeeded
593,xinetd[1798]: removing <*>
594,xinetd[1801]: removing <*>
595,xinetd[1799]: removing <*>
596,-- <*> ROOT LOGIN ON <*>
597,<*> DEVPATH is not set
598,input: AT Translated Set 2 keyboard on isa0060/serio0
599,<*> bad username [ ]
600,<*> FAILED LOGIN <*> FROM (null) FOR <*> Authentication failure
601,root[2135]: ROOT LOGIN ON tty1
602,kernel: input: AT Translated Set 2 keyboard on isa0060/serio0
603,<*> Received TERM or STOP signal... shutting down...
604,kernel: Kernel <*> <*> <*>
605,nfslock: lockd shutdown failed
606,kernel: hw_random: RNG not detected
607,fsck: [/sbin/fsck.ext3 (1) -- <*>
608,fsck: fsck.ext3 -a <*>
609,dhcpd:
610,Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
611,<*> Agent forwarding request denied in configuration.
612,Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
613,ib_sm.x[24904]: [ib_sm_sweep.c:1264]: Rediscover the subnet
614,ib_sm.x[24904]: [ib_sm_sweep.c:1792]: async events require sweep
615,"ib_sm.x[24904]: [ib_sm_discovery.c:1103]: Failed discover node test, node <*> port_num= <*> error code 1"
616,"ib_sm.x[24904]: <*> Failed to <*> - hop_count: <*> direct_path: 0, 1, <*> <*> <*> <*> <*> 0, 0, 0"
617,ib_sm.x[24904]: [ib_sm_discovery.c:470]: Failed to GetNodeInfo() because of NO RESPONSE
618,ib_sm.x[24904]: [ib_sm_discovery.c:949]: no routing required for port guid <*> lid <*>
619,ib_sm.x[24904]: [INFO]: Configuration caused by <*> <*> <*>
620,"ib_sm.x[24904]: [ib_sm_assign.c:229]: Set port <*> <*> DOWN (port prefix fe80000000000000, subnet_prefix fe80000000"
621,"ib_sm.x[24904]: [ib_sm_assign.c:568]: Force port to go down due to LID conflict, node - <*> <*>"
622,ib_sm.x[24904]: [ib_sm_sweep.c:1442]: Topology changed
623,<*> [trip Temperature is <*> Celsius]
624,"<*> Device: /dev/sda, initial Temperature is <*> Celsius"
625,"<*> Device: /dev/sda, is SMART capable. Adding to ""monitor"" list."
626,<*> Monitoring 0 ATA and 1 SCSI devices
627,<*> smartd has fork()ed into background mode. New <*>
628,kernel: Vendor: <*> Model: <*> Rev: <*>
629,kernel: Copyright (c) 1999-2005 LSI Logic Corporation
630,kernel: Fusion MPT SCSI Host driver 3.02.18
631,kernel: Fusion MPT base driver 3.02.18
632,kernel: SCSI device sda: drive cache: write through
633,"kernel: ioc0: 53C1030: Capabilities={Initiator,Target}"
634,kernel: mptbase: Initiating ioc0 bringup
635,"kernel: scsi0 : ioc0: LSI53C1030, FwRev=01032300h, Ports=1, MaxQ=203, <*>"
636,xinetd[2204]: removing <*>
637,kernel: <*> no IPv6 routers present
638,ib_sm.x[24904]: [INFO]: Generate SM <*> trap for <*>
639,"ib_sm.x[24904]: [ib_sm_bringup.c:513]: Program port state, <*> port= <*> current state <*> neighbor <*> port= <*> current state <*>"
640,ib_sm.x[24904]: [ib_sm_sweep.c:144]: A new IB node <*> was discovered and assigned LID <*>
641,ib_sm.x[24904]: [INFO]: IB CliSessionThread PID= 24904
642,dhcpd: in your dhcpd.conf file for the network segment
643,dhcpd: to which interface eth1:0 is attached. **
644,"dhcpd: you want, please write a subnet declaration"
645,dhcpd: ** Ignoring requests on eth1:0. If this is not what
646,dhcpd: No subnet declaration for eth1:0 (0.0.0.0).
647,"mount.panfs: pan_ips: error -- cfg target addresses, 0x5 (Out of memory), err_loc=1, rhel_4_amd64/release/build/panfs/ips/pan_ips_cfg.c:294 <11>Nov <*> <*> mount.panfs: pan_ips: error -- real init, 0x5 (Out of memory), err_loc=3, <*>"
648,xinetd[2230]: removing <*>
649,<*> System clock time adjusted to the past. Resetting next wakeup time.
650,xinetd[2199]: removing <*>
651,sudo: <*> : <*> ; <*> ; USER=root ; <*>
652,ib_sm.x[24904]: [ib_sm_sweep.c:254]: An existing IB node GUID <*> LID <*> was removed
653,"ib_sm.x[24904]: [ib_sm_bringup.c:472]: Active port(s) now in INIT state <*> <*> state=2, neighbor <*> <*> <*>"
654,ib_sm.x[24904]: [INFO]: Configuration caused by <*> <*> <*> <*>
655,ifup: RTNETLINK answers: Network is unreachable
656,xinetd[2231]: removing <*>
657,xinetd[2244]: removing <*>
658,xinetd[2229]: removing <*>
659,xinetd[1796]: removing <*>
660,dhcpd: DHCPREQUEST for <*> from <*> via eth0
661,mount: mount.panfs warning: mount still trying to ping realm. Mount has been trying to ping for 2 seconds and may try for another 8 seconds
662,mount: couldn't ping address #27#:3095 using <*> 0x23a1 (pan_sock: timeout)
663,mount: mount.panfs warning:
664,"mount: mount.panfs warning: This mount still may succeed, but one or more local interfaces (listed below) failed communicate with the Panasas realm during mount. This suggests that a route cannot be established between these local interface(s) and the system. A client sends a list of IP addresses on which the Panasas storage system may establish a connection. If any one of these addresses should be excluded from the mount time check, use the 'callback-network-disallow' or 'callback-address-disallow' mount options. See 'man 8 mount.panfs' for more details on PanFS mount options. Excluding the interface from the check at mount time #15# avoid long running mount commands."
665,mount: mount.panfs: <*> local addresses: <*>
666,mount: mount.panfs: started PanFS device [panfs://#27#/home]
667,xinetd[2274]: removing <*>
668,kernel: RPC: error 512 connecting to server saon101v2
669,xinetd[2242]: removing <*>
670,xinetd[2223]: removing <*>
671,EXT3-fs: recovery complete.
672,xinetd[1802]: removing <*>
673,<*> Remote host disconnected: Authentication cancelled by user.
674,<*> authentication cancelled by user: 'Authentication cancelled by user.'
675,<*> Key exchange failed in remote: 'Key exchange failed.'
676,<*> Remote host disconnected: Key exchange failed.
677,<*> Public key <*> used.
678,<*> Public key authentication for user <*> accepted.
679,<*> LOGIN ON <*> BY #26#
680,sudo: <*> : <*> ; <*> ; USER=root ; <*> <*>
681,xinetd[1797]: removing <*>
682,-- <*> LOGIN ON <*> BY #26#
683,"ib_sm.x[24904]: [ib_sm_assign.c:273]: Clean up SA resources for port forced down due to subnet prefix change, node - <*> port=1"
684,ib_sm.x[24904]: [ib_sm_bringup.c:531]: Force port <*> <*> <*> to DOWN because (1) 1st sweep or (2) role change.
685,ib_sm.x[24904]: [ib_sm_bringup.c:577]: Force neighbor port <*> <*> <*> to DOWN because (1) 1st sweep or (2) role change.
686,"ib_sm.x[24904]: [ib_sm_discovery.c:739]: switch lid change, node - <*> port=0, neighbor (nil), changing lid from 0, back to original <*>"
687,ib_sm.x[24904]: <*> Failed to set <*> <*> <*>
688,xinetd[1800]: removing <*>
689,xinetd[2210]: removing <*>
690,xinetd[2241]: removing <*>
691,atkbd.c: Keyboard on isa0060/serio0 reports too many keys pressed.
692,kernel: [IB_NET][ipoib_sarp_rewrite_send][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/host/ulp/ipoib/obj_host_amd64_custom1_rhel4/ts_ipoib/ipoib_arp.c:1008]ib0: can't find hw address for hash 00:00:00:00:00:00
693,xinetd[2233]: removing <*>
694,xinetd[2232]: removing <*>
695,mount: mount.panfs warning: couldn't ping address #27#:3095
696,mount: using <*> 0x23a1 (pan_sock: timeout)
697,xinetd[2249]: removing <*>
698,xinetd[2227]: removing <*>
699,xinetd[2238]: removing <*>
700,xinetd[2243]: removing <*>
701,ib_sm.x[24904]: [ib_sm_sweep.c:1035]: Detect switch (LID= <*> port state change
702,ib_sm.x[24904]: [ib_sm_sweep.c:1227]: Switch reported state change
703,fsck: <*>
704,fsck: Clearing orphaned inode <*> <*> <*> <*> <*>
705,xinetd[2246]: removing <*>
706,"ib_sm.x[24904]: [ib_sm_assign.c:615]: Clean up SA resources for port forced down due to LID conflict, node - <*> port=1"
707,"ib_sm.x[24904]: [ib_sm_bringup.c:450]: Active state mismatch <*> <*> state 1, <*> <*> state 4"
708,ib_sm.x[24904]: <*> IB node <*> port <*> <*> <*> <*>
709,ib_sm.x[24904]: [INFO]: Configuration caused by some ports in INIT state
710,ib_sm.x[24904]: [ib_sm_bringup.c:538]: Force port <*> <*> to DOWN because state(1) should be active but not.
711,ib_sm.x[24904]: [ib_sm_bringup.c:584]: Force neighbor port <*> <*> to DOWN because <*> should be active but not.
712,"ib_sm.x[24904]: <*> Skip node= <*> port= <*> bringup because topology is stale, no response"
713,sshd[6379]: Invalid user #57# from ::ffff:10.100.248.3
714,"mount.panfs: pan_ips: error -- real init, 0x5 (Out of memory), err_loc=3, <*> <11>Nov <*> <*> mount.panfs: bindcache: failed init IPS: 0x5 (Out of memory)"
715,xinetd[2234]: removing <*>
716,"<*> <*> to=root, <*> mailer=relay, <*> stat=queued"
717,xinetd[2259]: removing <*>
718,ib_sm.x[24904]: [WARN]: CLI output failed with error Broken pipe. Exiting thread.
719,ib_sm.x[24904]: [INFO]: Receive SystemImageGUID change trap from port (LID= 29)
720,ib_sm.x[24904]: [ib_sm_assign.c:389]: Failed to set LID on <*> because NO RESPONSE
721,ib_sm.x[24904]: <*> Failed to <*> <*> - <*> <*>
722,ib_sm.x[24904]: [ib_sm_sweep.c:369]: Failed to discover management port - <*>
723,"ib_sm.x[24904]: [ib_sm_routing.c:2458]: No spine present in chassis, splitting switch_elem"
724,<*> Idle timeout exceeded.
725,kernel: <*> avc: denied { <*> avc: denied { getattr } for pid=19265 comm=ntpd path=/dev/null dev=ram0 ino=40 scontext=user_u:system_r:ntpd_t tcontext=system_u:object_r:file_t tclass=chr_file
726,syslogd: <*> No space left on device
727,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: poll() timeout
728,kernel: <*> <*> dirty:0 writeback:0 unstable:0 <*> <*> <*> <*>
729,kernel: Free pages: <*> (0kB HighMem)
730,kernel: <*>
731,kernel: Node 0 <*> <*> <*> <*> <*> active:0kB inactive:0kB <*> <*> all_unreclaimable? <*>
732,kernel: <*> 0 <*> <*>
733,kernel: Node 0 <*> <*> <*> <*> <*> <*> <*> 1*256kB <*> 0*1024kB 1*2048kB <*> = <*>
734,kernel: Node 0 HighMem per-cpu: empty
735,kernel: Node 0 Normal <*> min:2696kB low:5392kB high:8088kB <*> <*> present:7323648kB <*> all_unreclaimable? <*>
736,kernel: Swap cache: add <*> delete <*> find <*> race <*>
737,kernel: cpu <*> <*> low <*> high <*> batch <*>
738,kernel: oom-killer: <*>
739,kernel: <*> pages <*> <*>
740,kernel: 308365 reserved pages
741,kernel: <*> pages shared
742,kernel: Free swap: <*>
743,kernel: Out of Memory: Killed process <*> <*>
744,<*> (#65#) CMD (/home/#65#/salinas/tbird/cron_script.tbird > /home/#65#/salinas/tbird/VOTD/crontab.log 2>&1)
745,<*> Updated timestamp for job <*> to <*>
746,logrotate: ALERT exited abnormally with [1]
747,last message repeated <*> times
748,"<*> <*> 0: fl=0x8000, mode=100644: dev=8/6, <*> nlink=0, u/gid=0/0, <*>"
749,"<*> <*> <*> <*> mode=10600: FIFO: dev=0/7, <*> nlink=1, u/gid=0/0, size=0"
750,"<*> <*> 3: fl=0x2, mode=140777: SOCK localhost->[[UNIX: /dev/log]]"
751,"<*> <*> SYSERR(root): queueup: cannot create queue file <*> euid=51, fd=-1, fp=0x0: No space left on device"
752,<*> <*> SYSERR(root): returntosender: cannot select queue for <*>
753,"<*> <*> low on space (SMTP-DAEMON needs <*> bytes + 100 blocks in /var/spool/clientmqueue), max avail: 0"
754,"<*> <*> to=root, delay=00:00:00, <*> stat=Insufficient disk space; try again later"
755,<*> (root) MAIL (mailed <*> bytes of output but got status 0x0047 )
756,"<*> <*> <*> fl=0x8002, mode=20666: CHR: dev=0/13, <*> nlink=1, u/gid=0/0, size=0"
757,<*> exiting
758,kernel: Lustre: Routing socket NAL unloaded (final mem 0)
759,<*> X11 connection from <*> <*>
760,<*> bad username <*>
761,sshd[21907]: <*> password failed for user #55#.
762,sshd[21907]: Password authentication for user #55# failed (from #78# port 56551).
763,"sshd[21907]: auths-pam: PAM subprocess returned packet SSH_PAM_OP_ERROR. (err_num: 7, err_msg: Authentication failure)"
764,<*> PAM transaction resulted in error.
765,<*> authentication failure; logname=LOGIN uid=0 euid=0 <*> ruser= rhost=
766,<*> check pass; user unknown
767,<*> authentication failure; logname=LOGIN uid=0 euid=0 <*> ruser= rhost= <*>
768,kernel: Lustre: <*> Binding <*> <*> to <*>
769,kernel: <*> <*> previously skipped <*> similar messages
770,sudo: <*> : <*> ; <*> ; USER=root ; <*> <*> <*>
771,<*> WARNING: DNS lookup failed for <*>
772,<*> smartd is exiting (exit status 0)
773,<*> smartd received signal 15: Terminated
774,kernel: 0000000300000000 <*> 0000000000000000 0000000000000001
775,kernel: 0000000300000000 ffffffffa00df0c0
776,kernel: <ffffffff801114a8>{show_stack+241} <ffffffffa01a16eb>{:libcfs:kportal_assertion_failed+519}
777,kernel: <ffffffff80131b48>{__wake_up+54} <*>
778,kernel: <*> <ffffffff8013334e>{autoremove_wake_function+0}
779,kernel: <*> <ffffffff80136048>{vprintk+498}
780,kernel: <*> <ffffffff801360f2>{printk+141}
781,kernel: <ffffffff8013d6a0>{__mod_timer+293} <ffffffff8022e239>{poke_blanked_console+162}
782,kernel: <*> <ffffffff80185a59>{sys_ioctl+853}
783,kernel: <ffffffff80146bf3>{__kernel_text_address+26} <ffffffff8011136c>{show_trace+375}
784,kernel: <*> <ffffffff80130001>{recalc_task_prio+337}
785,kernel: <ffffffff80189c1e>{dput+55} <ffffffff801814da>{__link_path_walk+3862}
786,kernel: <ffffffff8018aa8b>{__d_lookup+272} <ffffffff80189c1e>{dput+55}
787,kernel: <*> <ffffffff8013d6a0>{__mod_timer+293}
788,kernel: <ffffffff8022e239>{poke_blanked_console+162} <ffffffff80230578>{vt_console_print+727}
789,kernel: <*> <ffffffffa00be63f>{:sunrpc:rpc_clnt_sigunmask+63}
790,kernel: <ffffffffa0250297>{:obdclass:class_decref+2250} <ffffffffa025136d>{:obdclass:class_detach+1761}
791,kernel: 0000000000000000 ffffffff802ffa89 <*> <*>
792,kernel: Call <*> <*>
793,kernel: Lustre: <*> showing stack for process <*>
794,kernel: LustreError: <*> OBD ioctl: device not setup <*>
795,kernel: LustreError: <*> ASSERTION(eco->eco_refcount == 0) failed
796,kernel: LustreError: <*> LBUG
797,kernel: LustreError: dumping log to <*>
798,kernel: lctl R running task 0 <*> <*> (NOTLB)
799,"kernel: Lustre: <*> Invoked portals upcall /usr/lib/lustre/portals_upcall LBUG,/f3home/#13#/build.2.6/buildir/BUILD/lustre-#12#/lustre/obdecho/echo_client.c,echo_client_cleanup,1382"
800,kernel: 0000000000000246 0000000000000003
801,kernel: LustreError: <*> no device for: <*>
802,kernel: LustreError: <*> OBD device 30 still set up
803,kernel: LustreError: <*> OBD <*> is still busy with 4 references
804,"kernel: You should stop active file system users, or use the --force option to cleanup."
805,kernel: <ffffffff80230578>{vt_console_print+727} <*>
806,kernel: <ffffffff801814da>{__link_path_walk+3862} <ffffffff801c8370>{dummy_inode_permission+0}
807,kernel: <ffffffff80130001>{recalc_task_prio+337} <ffffffffa00c2d8b>{:sunrpc:__rpc_execute+867}
808,kernel: <ffffffff80157cc6>{mempool_free_slab+0} <ffffffffa00fde4c>{:nfs:__nfs_revalidate_inode+1697}
809,kernel: <ffffffffa00be63f>{:sunrpc:rpc_clnt_sigunmask+63} <ffffffff80131b48>{__wake_up+54}
810,kernel: <*> segfault at <*> rip <*> rsp <*> error <*>
811,<*> peer disconnected: SNMPv2-SMI::enterprises.674.10892.1
812,kernel: ACPI: PM-Timer IO Port: 0x808
813,mount.panfs: mount.panfs warning: mounting panfs in an untested environment!!
814,mount.panfs: pan_kernel: expected release: 2.6.9-15.EL.rootsmp release is: 2.6.9-1.4.5.6smp
815,mount: mount.panfs warning: mounting panfs in an untested environment!!
816,mount: pan_kernel: expected release: 2.6.9-15.EL.rootsmp release is: 2.6.9-1.4.5.6smp
817,"ifup: ts_ipoib device ib0 does not seem to be present, delaying initialization."
818,mount: mount.panfs: panfs is not configured in the kernel
819,Server Administrator: Instrumentation Service EventID: 1306 Redundancy lost Redundancy unit: BMC <*> Redundancy Chassis location: Main System Chassis Previous redundancy state was: Unknown
820,"Server Administrator: Instrumentation Service EventID: 1354 Power supply detected a failure Sensor location: PS 1 Status Chassis location: Main System Chassis Previous state was: Unknown Power Supply type: AC Power Supply state: Presence detected, Failure detected, AC lost"
821,<*> Listener created on port 22.
822,<*> Daemon is running.
823,xinetd[2139]: removing <*>
824,ntpdate[2151]: no server suitable for synchronization found
825,wall[14371]: wall: user root broadcasted 5 lines (114 chars)
826,ifup: /sbin/ip route add <*> via 10.100.23.254 dev eth0
827,xinetd[2167]: removing <*>
828,xinetd[2211]: removing <*>
829,<*> WARNING: Could not write /var/log/lastlog: No space left on device
830,<*> segfault at <*> rip <*> rsp <*> error 14
831,xinetd[2226]: removing <*>
832,xinetd[2239]: removing <*>
833,xinetd[2245]: removing <*>
834,Server Administrator: Instrumentation Service EventID: 1154 Voltage sensor detected a failure value Sensor location: BMC ROMB Battery Chassis location: Main System Chassis Previous state was: OK (Normal) Discrete voltage state: Bad
835,Server Administrator: Instrumentation Service EventID: 1152 Voltage sensor returned to a normal value Sensor location: BMC ROMB Battery Chassis location: Main System Chassis Previous state was: Critical (Failed) Discrete voltage state: Good
836,sshd2[22438]: WARNING: Could not chdir to home directory /Net/usr/home/#95#: No such file or directory
837,<*> WARNING: Setting tty modes failed: Invalid argument
838,"- User ID: Red Hat, Inc. (Kernel Module GPG key)"
839,USB Universal Host Controller Interface driver v2.2
840,megaraid: #105# (Release Date: Thu Feb 03 12:27:22 EST 2005)
841,sda: sda1 sda2 sda3 sda4 < sda5 sda6 >
842,usbcore: USB support disabled
843,i2c /dev entries driver
844,mount: : server is down.
845,mount: mount to NFS server 'nfs1' failed
846,dcdbas: module license 'unspecified' taints kernel.
847,Administrator: Instrumentation Service EventID: 1000 Server Administrator starting
848,Administrator: Instrumentation Service EventID: 1001 Server Administrator startup complete
849,xinetd[1813]: removing <*>
850,<*> no IPv6 routers present
851,ts_customize: Searching for custom.cnf. . .
852,ts_customize: Skipping customization. custom.cnf not found.
853,xinetd[2221]: removing <*>
854,<*> Kerberos TGT authentication as user <*> accepted for <*>
855,kernel: fs_client: Umounting panfs ...
856,kernel: fs_client_cap: done
857,kernel: fs_client_cap: starting to scrub the caps
858,kernel: fs_client_fm: All RPCs returned
859,"kernel: pan_kmod: done quiescing subdev 0x78 (""PANASAS kernel trace facility"")"
860,panfs: Unmounting PanFS filesystems: succeeded
861,Losing some ticks... checking if CPU frequency changed.
862,Your time source seems to be instable or some driver is hogging interupts
863,rip __do_softirq+0x4d/0xd0
864,warning: many lost ticks.
865,<*> Timed out waiting for hotplug event <*> Rebasing to <*>
866,xinetd[1905]: removing <*>
867,xinetd[1918]: removing <*>
868,xinetd[2235]: removing <*>
869,kernel: Node 0 <*> <*> 1*8kB <*> 0*32kB 1*64kB <*> <*> 1*512kB 0*1024kB <*> <*> = <*>
870,fsck: [/sbin/fsck.ext3 (1) -- /tmp] fsck.ext3
871,kernel: ext3_orphan_cleanup: deleting unreferenced inode <*>
872,xinetd[2040]: removing <*>
873,xinetd[2183]: removing <*>
874,xinetd[2236]: removing <*>
875,xinetd[2222]: removing <*>
876,xinetd[2218]: removing <*>
877,xinetd[2237]: removing <*>
878,xinetd[2225]: removing <*>
879,xinetd[2228]: removing <*>
880,xinetd[2219]: removing <*>
881,xinetd[2224]: removing <*>
882,xinetd[2220]: removing <*>
883,xinetd[2263]: removing <*>
884,xinetd[2258]: removing <*>
885,kernel: usb 3-1: device not accepting address <*> error -71
886,kernel: Floppy drive(s): fd0 is 1.44M
887,"fsck: orphaned inode <*> (uid=18252, gid=18252, mode=0100775, size=6036)"
888,fsck: <*> Clearing
889,xinetd[2193]: removing <*>
890,xinetd[2060]: removing <*>
891,xinetd[2057]: removing <*>
892,xinetd[2190]: removing <*>
893,xinetd[2058]: removing <*>
894,xinetd[2074]: removing <*>
895,xinetd[2247]: removing <*>
896,kernel: EXT3-fs: sda3: 27 orphan inodes deleted
897,xinetd[2248]: removing <*>
898,smartd[1955]: Configuration file /etc/smartd.conf parsed but has no entries (like /dev/hda)
899,smartd[1955]: Unable to monitor any SMART enabled devices. Try debug (-d) option. Exiting...
900,kernel: - key was been created 15429758 seconds in future
901,xinetd[2203]: removing <*>
902,<*> removing chargen
903,xinetd[2261]: removing kshell
904,<*> removing time
905,"ib_sm.x[24904]: [ib_sm_bringup.c:943]: Failed to bring port to ACTIVE for node=5ad000003947c, port= 1, no response"
906,mount: 0x23a1 (pan_sock: timeout)
907,ib_sm.x[24904]: <*> Failed to bring port to ACTIVE for <*> port= <*> mad status 0x1c
908,<*> removing daytime
909,"kernel: Found 2, no active local ports, check cables"
910,kernel: scsi1 : <NULL>
911,ts_srp:
912,<*> no servers reachable
913,Server Administrator: Instrumentation Service EventID: 1104 Fan sensor detected a failure value Sensor location: BMC FAN 4A RPM Chassis location: Main System Chassis Previous state was: Unknown Fan sensor value (in RPM): <*>
914,xinetd[1891]: removing <*>
915,kernel: UDP: short packet: From <*> <*> to #112#:8649
916,xinetd[2303]: removing <*>
917,Server Administrator: Instrumentation Service EventID: 1404 Memory device status is critical Memory device location: <*> Possible memory module event cause:Single bit error logging disabled
918,"syslog-ng[2890]: Error accepting AF_UNIX connection, opened connections: 100, max: 100"
919,<*> Did not receive identification string from <*>
920,sudo: root : TTY=pts/7 ; PWD=/root ; USER=root ; COMMAND=/bin/su - #113# -c /apps/breakfix-testing/stress-system/linpack/start_linpack_warmup.sh
921,sudo: #47# : TTY=pts/8 ; PWD=/mnt_projects/sysapps/#117#/largerun ; USER=root ; COMMAND=/apps/contrib/ccmd.sh all <*> <*>
922,kernel: RPC: giant verf size: 2097152
923,kernel: <*> <*> <*> failed
924,VFS: file-max limit 65536 reached
925,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: RRD_update <*> opening <*> Too many open files in system
926,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: Unable to write meta data for metric <*> to RRD
927,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/cmdif_comm.c[1417]: print_track_arr: <*> <*> <*>
928,kernel: THH(1): <*> <*> Device in FATAL state
929,"kernel: <*> <*> failed, return code = -254 (Fatal error (Local Catastrophic Error))"
930,ntpd[1816]: can't open /var/lib/ntp/drift.TEMP: Too many open files in system
931,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2300]: get_fatal_err_syndrome: FW CATASTR <*> = <*>
932,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2368]: XHH_hob_fatal_err_thread: FATAL ERROR DETECTED IN WAKE-UP
933,"kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[2452]: XHH_hob_fatal_error: device=InfiniHost0, <*> <*>"
