template_id,template
516,2017-07-04 <*> GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
517,2017-07-04 <*> ksfetch[35021/0x7fff79824000] [lvl=2] main() <*> <*> <*>
518,[15:45:00.924] figHttpRequestDidReceiveResponseCallback signalled err=-12660 (kFigHTTPError_Forbidden) (403 Forbidden) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FigHTTP/FigHTTPRequestCFURLConnection.c line 2110
519,[15:45:00.924] HTTPRequest figHTTPRequestCreateErrorComment: encountered an error: HTTP 403: Forbidden
520,<*> HTTPRequest figHttpRequestDidReceiveResponseCallback: received http response <*> (error <*> for <*>
521,<*> HTTPRequest figHTTPDumpFinalURLAndRemoteAddress: address <*> final url <*>
522,[15:45:00.958] clientHandledCustomURLCancel signalled err=-12663 (kFigHTTPError_ParamErr) (No matching request found) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FigHTTP/FigClientHandledCustomURLProvider.c line 380
523,*** -[AVAssetResourceLoadingRequest finishLoading] was sent to an instance of AVAssetResourceLoadingRequest that was already finished. Ignoring.
524,<*> ERROR: 177: timed out after <*> <*> <*> mMajorChangePending=0
525,Sandbox: Finder(4133) System Policy: deny(1) file-write-create /Volumes/Recovery HD/.Trashes/501
526,notify name <*> has been registered <*> times - this may be a leak
527,#3f4ddf17 [I:AssetCacheLocatorService.queue] found no caching servers
528,LaunchServices: Could not store lsd-identifiers file at /private/var/db/lsd/com.apple.lsdschemes.plist
529,Cocoa scripting error for <*> four character codes must be four characters long.
530,.sdef warning for argument <*> of command <*> <*> <*> <*> <*> <*> <*> <*> is not a valid type name.
531,.sdef warning for <*> <*> of <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.
532,.sdef warning for argument '' of command <*> <*> <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.
533,.sdef warning for argument <*> of command <*> <*> <*> <*> <*> <*> <*> <*> <*> is not a valid type name.
534,.sdef warning for argument '' of command <*> in suite <*> Suite': <*> is not a valid type name.
535,2017-07-04 <*> GoogleSoftwareUpdateAgent[35425/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
536,2017-07-04 <*> GoogleSoftwareUpdateAgent[35425/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
537,2017-07-04 <*> ksfetch[35426/0x7fff79824000] [lvl=2] main() <*> <*> <*>
538,2017-07-04 <*> GoogleSoftwareUpdateAgent[35425/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
539,2017-07-04 <*> ksfetch[35427/0x7fff79824000] [lvl=2] main() <*> <*> <*>
540,Using your own bundle identifier as an NSUserDefaults suite name does not make sense and will not work. Break on _NSUserDefaults_Log_Nonsensical_Suites to find this
541,<*> FigAtomStreamAdvanceToNextAtomWithType signalled err=-12894 (kFigAtomStream_BadLengthInAtom) (Atom had a bogus length) at /Library/Caches/com.apple.xbs/Sources/CoreMedia_frameworks/CoreMedia-1731.15.207/Sources/Utilities/FigAtomStream.c line 703
542,"<*> <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not find format reader for URL <*> path ""/Users/xpc/Desktop/[Kamigami] Sword Art Online [BDrip 1920x1080 x264 FLAC MKV Sub(Chs,Jap)]/[Kamigami] Sword Art Online - <*> [BDrip 1920x1080 x264 FLAC].mkv"" extension ""mkv"" FileType '' MIMETYPE ""(null)"" SuggFileName ""(null)"" SuggNameExtension ""(null)"""
543,<*> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12847 (kFigFormatReaderError_FileNotRecognized) (Unrecognized content) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2158
544,Got xpc error message in libspindump client connection: Connection invalid
545,Service exited due to signal: Segmentation fault: 11
546,"BUG in libdispatch client: kevent[EVFILT_MEMORYSTATUS] add: ""Operation not supported"" - 0x2d"
547,<*> Class <*> is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.
548,[QL] No sandbox token for <*> <*> <*> it will probably fail
549,QLStephen: Could not determine attribtues of file <*>
550,QuickLookUIHelpe(35508) deny file-read-data /private/var/vm/sleepimage
551,<*> : Hash <011bcf00 00000000 0000> exists in contacts
552,00:03:06.378 : AirDrop server enabled on port 8770
553,<*> : Bonjour advertise <*>
554,ARPT: <*> AWDL Sync Enabled <*> data path state[1]
555,00:03:06.390 : Bonjour advertise 7207214ed3e7 started
556,"IO80211AWDLMulticastPeer::transmitSuccess(): Alert. Expecting to receive tx status for sequence 9659, got 19443"
557,00:04:54.147 : AirDrop server idle timeout
558,00:04:54.147 : AirDrop server <*>
559,00:04:54.559 : Terminate AirDrop P2P link
560,IO80211AWDLPeerManager::monitorAWDLState Disabling AWDL due to no services and no active sockets
561,"<*> HTTPRequest figHttpRequestDidFailCallback: Network error: domain=kCFErrorDomainCFNetwork, code=-1009, Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""?????????????"" <*> <*> <*> _kCFStreamErrorDomainKey=1, NSLocalizedDescription=?????????????} for <*>"
562,"<*> <<< CFByteFlume >>> FigCFHTTPReadResponse: <*> New network problem detected, error = Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""?????????????"" <*> <*> <*> _kCFStreamErrorDomainKey=1, NSLocalizedDescription=?????????????}"
563,<*> <<<< CRABS >>>> crabsDoJump: [0x7f9e9b5cfe30] thread <*> crabsMoveFirehose failed for block <*>
564,[00:18:01.904] <<< CFByteFlume >>> fbf_TCPConnEventHandler: [0x7f9e9b634e00] tcp_connection failed during reconnection attempt: error = 50
565,<*> <<< CFByteFlume >>> fbf_TCPConnEventHandler: <*> tcp_connection succeeded in reconnection attempt. Network problem appears to be resolved.
566,<*> <<< CFByteFlume >>> fbf_ResumeRetryAttempt: [0x7f9e9b634e00] Reconnection attempt already in progress. Leave it alone. (Unexpected race condition?)
567,SIO_CRABS siocrabsFinishUnlocked: abandoned stream; cancelling remaining requests
568,<*> <<<< CRABS >>>> crabsWaitForLoad: <*> Wait time out - -1001 (msRequestTimeout -1)
569,"Google Chrome[35628] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c91145437b816b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
570,2017-07-05 00:21:00.223 ksinstall[35632/0xa4388000] [lvl=2] -[KeystoneInstallTool main] Google Software Update installer started.
571,2017-07-05 <*> ksinstall[35632/0xa4388000] [lvl=2] <*> <*> Google Software Update <*> <*> <*>
572,"Google Chrome <*> triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map <*> While not abnormal for debuggers, this increases system memory footprint until the target exits."
573,NSWindow warning: adding an unknown subview: <FullSizeContentView: 0x7f8ee9f37410>. Break on NSLog to debug.
574,Call stack:
575,2017-07-05 00:21:00.548 ksinstall[35632/0xa4388000] [lvl=2] -[KeystoneInstallBackend shouldInstallWithVersion:error:] Google Software Update found version that is the same or newer: 1.2.8.57.
576,Using ticket store: <*> <*>
577,Creating a new ticket...
578,Created ticket <KSTicket:0x102913040
579,KSKeyedPersistentStore store directory does not exist. [com.google.UpdateEngine.CommonErrorDomain:501 - '/Library/Google/GoogleSoftwareUpdate/TicketStore' - 'KSKeyedPersistentStore.m:372']
580,KSPersistentTicketStore failed to load tickets. (productID: com.google.Chrome) [com.google.UpdateEngine.CoreErrorDomain:1051 - '/Library/Google/GoogleSoftwareUpdate/TicketStore/Keystone.ticketstore'] (KSKeyedPersistentStore store directory does not exist. - '/Library/Google/GoogleSoftwareUpdate/TicketStore' [com.google.UpdateEngine.CommonErrorDomain:501])
581,ksadmin cannot access the ticket store:<KSUpdateError:0x100615b50
582,Errors logged by ksadmin: KSKeyedPersistentStore store directory does not exist. [com.google.UpdateEngine.CommonErrorDomain:501 - '/Library/Google/GoogleSoftwareUpdate/TicketStore' - 'KSKeyedPersistentStore.m:372']
583,[ChromeExistion Version:1.0.2]
584,ChromeExistion main <*> = <*>
585,the url = <*>
586,after trim url = <*>
587,url host = <*>
588,Caching encoded userInfo to use until we are marked dirty again (UAUserActivity.m #1567)
589,Returning cached encoded userInfo (UAUserActivity.m #1508)
590,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.
591,-deviceDeltaX is deprecated for NSScrollWheel. Please use -scrollingDeltaX.
592,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.
593,<*> <<< CFByteFlume >>> FigCFHTTPCopyBandwidthInfo: [0x7fbc7841ab60] dead connection? returning 0.0 for bandwidth and clearing history
594,2017年7月5日 星期三 北美太平洋夏令时间 <*>
595,"[00:29:25.873] <<< FFR_Common >>> FigFormatReaderCreateForStreamReturningMatchingContainerLabelType: *** Could not create format reader for URL http://183.91.33.51/gslb.miaopai.com/stream/5wPghFxoaDQBdZdgIHMvgaFw2huL8GeX.mp4?yx=&refer=weibo_app&Expires=1499243237&ssig=34o4iEpRBW&KID=unistore,video FileType '????' MIMETYPE video/mp4 SuggFileName (null) instantiationError = -12935"
596,[00:29:25.873] FigFormatReaderCreateForStreamReturningMatchingContainerLabelType signalled err=-12935 (instantiationError) (Error creating FormatReader) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FormatHandlers/FigFormatReader_Common.c line 2157
597,Skipping STATUS for <*> because CHECK failed with error: (null)
598,Skipping STATUS for <*> <*> because CHECK failed with error: (null)
599,"LSCopyApplicationURLsForBundleIdentifier error:Error Domain=NSOSStatusErrorDomain Code=-10814 ""kLSApplicationNotFoundErr: E.g. no application claims the file"""
600,[00:30:04.543] FigDCP_GetCacheFileVersion signalled err=-12540 (kFigDiskCacheProviderError_InvalidCacheFile) (unsupported file version) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FigByteStreamPrototypes/FigLimitedDiskCacheProvider.c line 384
601,"tcp_connection_destination_write_setup_notsent_lowat <*> disabling low latency, setsockopt TCP_NOTSENT_LOWAT to 16384 on fd <*> failed: [22] Invalid argument, dumping backtrace:"
602,[00:31:36.951] figHttpRequestDidReceiveResponseCallback signalled err=-12938 (kFigHTTPError_FileNotFound) (404 File Not Found) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/FigHTTP/FigHTTPRequestCFURLConnection.c line 2115
603,[00:31:36.952] HTTPRequest figHTTPRequestCreateErrorComment: encountered an error: HTTP 404: File Not Found
604,*** WebKit discarding exception: <NSRangeException> *** -[__NSArrayM objectAtIndex:]: index 0 beyond bounds for empty array
605,2017-07-05 <*> GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] <*> performAction] <*> <*> <*> <*>
606,2017-07-05 <*> GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
607,2017-07-05 <*> ksfetch[35862/0x7fff79824000] [lvl=2] main() <*> <*> <*>
608,2017-07-05 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
609,2017-07-05 <*> GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] <*> <*> Finished <*> <*> <*>
610,2017-07-05 <*> ksfetch[35863/0x7fff79824000] [lvl=2] main() <*> <*> <*>
611,handle_will_sleep_auth_and_shield_windows: Ordering out authw <*> shield <*> (lock state: 2)
612,"handle_will_sleep_auth_and_shield_windows: errs 0x0, 0x0"
613,disable_update_timeout: UI updates were forcibly disabled by application <*> for over 1.00 seconds. Server has re-enabled them.
614,common_reenable_update: UI updates were finally reenabled by application <*> after <*> seconds <*> (server forcibly re-enabled them after 1.00 seconds [1.00fps])
615,No items found in keychain
616,Reverting sleep with relative wake
617,RTC: <*> 2017/7/5 <*> sleep 2017/7/5 <*>
618,"NSFileSandboxingRequestRelatedItemExtension: an error was received from pboxd instead of a token. Domain: NSPOSIXErrorDomain, code: 1"
619,"+[NSFileCoordinator addFilePresenter:] could not get a sandbox extension. primaryPresentedItemURL: file:////Users/xpc/Library/Group%20Containers/UBF8T346G9.Office/msoclip1/01/clip.htm, presentedItemURL: file:////Users/xpc/Library/Group%20Containers/UBF8T346G9.Office/msoclip1/01/clip"
620,"service_resolve_router_complete en0: ARP failed, arp_client_transmit(en0) failed, Network is down (50)"
621,Unrecognized XSSimpleTypeDefinition: OneOff
622,childFrame with no value: <_SOAPParserFrame: <*> EWSMailboxTypeTypeDefinition:__NSCFString (Inlined Arrays: (null))
623,2017-07-05 <*> GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
624,2017-07-05 <*> GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
625,2017-07-05 <*> ksfetch[36129/0x7fff79824000] [lvl=2] main() <*> <*> <*>
626,2017-07-05 <*> GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
627,2017-07-05 <*> ksfetch[36130/0x7fff79824000] [lvl=2] main() <*> <*> <*>
628,ERROR: send_all(59) wrote -1 of 4 errno 32 (Broken pipe)
629,(DiskStore.Normal:2382) 4001 1.014334
630,[HID] [MT] MTSimpleHIDManager::deviceDidBootload device bootloaded
631,"select(29, #########--------------------, 0L, 0L, &0.0) error: Bad file descriptor"
632,setup(?:obsolete) failed rcode=1
633,2017-07-05 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
634,"<*> <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: ""https://tools.google.com/service/update2?cup2hreq=3deec61d8076a6d4b52a074bb62e0b77bb0097187311b6c35796823f0c2098ed&cup2key=7:2888608213"""
635,"2017-07-06 <*> <*> [lvl=2] -[FetchDelegate fetcher:failedWithError:] Fetcher generated error: Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
636,2017-07-06 <*> ksfetch[36437/0x7fff79824000] [lvl=2] main() <*> <*> <*>
637,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=3] <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> (The Internet connection appears to be offline. <*>
638,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction(KSServerUpdateRequestDelegate) startFallBackForRequest:] KSUpdateCheckAction running fallback KSServerUpdateRequest: <*>
639,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
640,2017-07-06 <*> ksfetch[36439/0x7fff79824000] [lvl=2] main() <*> <*> <*>
641,2017-07-06 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
642,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
643,2017-07-06 <*> GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
644,2017-07-06 <*> ksfetch[36444/0x7fff79824000] [lvl=2] main() <*> <*> <*>
645,2017-07-06 <*> ksfetch[36445/0x7fff79824000] [lvl=2] main() <*> <*> <*>
646,"2017-07-06 00:30:39.119 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=3] -[KSAgentUploader fetcher:failedWithError:] Failed to upload stats to <NSMutableURLRequest: 0x10039d4a0> { URL: https://tools.google.com/service/update2 } with error Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSUnderlyingError=0x10075e360 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSErrorFailingURLStringKey=https://tools.google.com/service/update2, NSErrorFailingURLKey=https://tools.google.com/service/update2, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=似乎已断开与互联网的连接。}}, NSErrorFailingURLStringKey=https://tools.google.com/service/update2, NSErrorFailingURLKey=https://tools.google.com/service/update2, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=似乎已断开与互联网的连接。}"
647,"2017-07-06 00:30:39.127 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=3] -[KSAgentApp uploadStats:] Failed to upload stats <KSStatsCollection:0x100705950 path=""/Users/xpc/Library/Google/GoogleSoftwareUpdate/Stats/Keystone.stats"", count=6, stats={"
648,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=NSURLErrorDomain Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, NSUnderlyingError=0x7fa11d4294c0 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""似乎已断开与互联网的连接。"" UserInfo={NSErrorFailingURLStringKey=https://xpc_ben%40163.com@caldav.163.com/caldav/principals/users/xpc_ben%40163.com/, _kCFStreamErrorDomainKey=1, NSErrorPeerAddressKey=<CFData 0x7fa11faf2d40 [0x7fff7abc1440]>{length = 16, capacity = 16, bytes = 0x100201bb7b7d32400000000000000000}, _kCFStreamErrorCodeKey=57, NSErrorFailingURLKey=https://xpc_ben%40163.com@caldav.163.com/caldav/principals/users/xpc_ben%40163.com/, NSLocalizedDescription=似乎已断开与互联网的连接。}}, NSErrorFailingURLKey=https://xpc_ben%40163.com@caldav.163.com/caldav/principals/users/xpc_ben%40163.com/, NSLocalizedDescription=似乎已断开与互联网的连接。, _kCFStreamErrorDomainKey=1, NSErrorFailingURLStringKey=https://xpc_ben%40163.com@caldav.163.com/caldav/principals/users/xpc_ben%40163.com/, _kCFStreamErrorCodeKey=57}]"
649,"[CardDAVPlugin-ERROR] <*> Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> <*> _kCFStreamErrorCodeKey=57, _kCFStreamErrorDomainKey=1, NSLocalizedDescription=The Internet connection appears to be offline.}}, <*> <*> _kCFStreamErrorDomainKey=1, _kCFStreamErrorCodeKey=57, NSLocalizedDescription=The Internet connection appears to be offline.}"
650,"ARPT: 729788.195771: ChangeVCO => vco:960, xtalF:40, frac: 98, ndivMode: 3, ndivint: 24"
651,ARPT: 729788.195774: Data written into the PLL_CNTRL_ADDR2: 00000c31
652,ARPT: 729788.195795: Data written into the PLL_CNTRL_ADDR3 (Fractional): 0000100e
653,[Warning] Broadcasting no devices for account IDSDAccount: 0x7ff1b531f750 [Service: IDSDService: 0x7ff1b2d089b0 [Identifier: com.apple.private.alloy.screensharing Display Name: ScreenSharing Topic: com.apple.private.alloy.screensharing Service: com.apple.private.alloy.screensharing Protocol: com.apple.private.alloy] Login: 13957525385@163.com UniqueID: 6D5C40F4-5E1D-4A93-8084-0A20D165E121 Account Type: Apple ID Registration: (null) Registered: YES Linked Accounts: (null)] even though we have some
654,Unknown class FRToolbar in Interface Builder file at path /System/Library/PrivateFrameworks/StoreUI.framework/Resources/Base.lproj/FRStoreViewController.nib.
655,-[PushServiceStoreDispatch getEnabledMediaTypesWithReply:]
656,NSScanner: nil string argument
657,-[NETPowerManager powerPolicyForTimeslot:workload:] failed to find policy for workload 6937556 timeslot 1 / 5
658,"code validation failed in the process of getting signing information: Error Domain=NSOSStatusErrorDomain Code=-67062 ""(null)"" UserInfo={SecCSArchitecture=ppc7400}"
659,2017-07-06 <*> GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
660,2017-07-06 <*> GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
661,2017-07-06 <*> ksfetch[36727/0x7fff79824000] [lvl=2] main() <*> <*> <*>
662,2017-07-06 <*> GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
663,2017-07-06 <*> ksfetch[36728/0x7fff79824000] [lvl=2] main() <*> <*> <*>
664,2017年7月6日 星期四 北美太平洋夏令时间 <*>
665,EWSGetItemResponseType returned no results; the request may have timed out.
666,2017-07-06 <*> GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
667,2017-07-06 <*> GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
668,2017-07-06 <*> ksfetch[37060/0x7fff79824000] [lvl=2] main() <*> <*> <*>
669,2017-07-06 <*> GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
670,2017-07-06 <*> ksfetch[37061/0x7fff79824000] [lvl=2] main() <*> <*> <*>
671,"[CardDAVPlugin-ERROR] -_handleAddsOrModifies:https://xpcben%40gmail.com@www.googleapis.com/carddav/v1/principals/xpcben%40gmail.com/lists/default/ Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={CoreDAVHTTPHeaders=<CFBasicHash 0x7f8972d8d360 [0x7fff7abc1440]>{type = immutable dict, count = 5,"
672,2017-07-06 <*> GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
673,2017-07-06 <*> GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
674,2017-07-06 <*> ksfetch[37317/0x7fff79824000] [lvl=2] main() <*> <*> <*>
675,2017-07-06 <*> GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
676,2017-07-06 <*> ksfetch[37318/0x7fff79824000] [lvl=2] main() <*> <*> <*>
677,[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>]
678,-[PVTextSearchIndexManager indexForContainer:forSearchBasis:]: elapsed time = <*>
679,2017-07-07 <*> GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
680,2017-07-07 <*> GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
681,2017-07-07 <*> ksfetch[37645/0x7fff79824000] [lvl=2] main() <*> <*> <*>
682,2017-07-07 <*> <*> [lvl=2] -[KSAgentApp updateProductWithProductID:usingEngine:] <*> <*> <*> <*> <*> <*> using engine <*>
683,2017-07-07 <*> GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
684,2017-07-07 <*> ksfetch[37646/0x7fff79824000] [lvl=2] main() <*> <*> <*>
685,realpath() returned NULL for /var/folders/zz/zyxvpxvq6csfxvn_n00000s0000068/C/com.apple.SoftwareUpdate
686,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data
687,2017-07-07 <*> GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
688,2017-07-07 <*> GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
689,2017-07-07 <*> ksfetch[37925/0x7fff79824000] [lvl=2] main() <*> <*> <*>
690,2017-07-07 <*> GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
691,2017-07-07 <*> ksfetch[37926/0x7fff79824000] [lvl=2] main() <*> <*> <*>
692,CoreAnimation: failed to <*> fence reply: <*>
693,"(UID 501) Found 7 plugin types, 47 plugins"
694,__mDNSGetRemoteMAC_block_invoke: Mach communication failed: 3 3 (os/kern) no space available
695,2017-07-07 <*> GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] <*> performAction] <*> <*> <*> <*>
696,2017-07-07 <*> GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] <*> <*> KSOutOfProcessFetcher <*> <*> <*> URL: <*>
697,2017-07-07 <*> ksfetch[38376/0x7fff79824000] [lvl=2] main() <*> <*> <*>
698,2017-07-07 <*> GoogleSoftwareUpdateAgent[38375/0x7000002a0000] [lvl=2] <*> <*> Finished <*> <*> <*>
699,2017-07-07 <*> ksfetch[38377/0x7fff79824000] [lvl=2] main() <*> <*> <*>
700,"dynamic_cast error 2: One or more of the following type_info's has hidden visibility. They should all have public visibility. N11OfficeSpace11IDataSourceE, N3Art30NativeExecuteActionControlUserE, 22CMsoGalleryUserDefault."
701,Failed to obtain sandbox extension for path=/Users/xpc/Library/Caches/com.apple.quicklook.satellite. Errno:1
702,__net_helper_get_connection_block_invoke_3 could not connect to networkd
703,"__nw_path_evaluator_start_helper_connection_block_invoke net_helper_path_evaluation_start callback failed, dumping backtrace:"
704,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace:"
705,Service exited due to signal: Killed: 9
706,box: com.apple.WebKit(9854) deny(1) file-read-data /private/etc/hosts
707,NSAllowAppKitWeakReferences=YES
708,ApplePersistenceIgnoreState: Existing state will not be touched. New state will be written to /var/folders/nt/fvzdv1fn7n1d5bpgqb_wcfxh0000gn/T/com.microsoft.Word/com.microsoft.Word.savedState
709,Unknown class DocsUINewTemplateItemBox in Interface Builder file at path /Applications/Microsoft Word.app/Contents/Frameworks/MicrosoftOffice.framework/Versions/A/Resources/FileUIKit.bundle/Contents/Resources/zh_CN.lproj/FileUINewFromTemplateView.nib.
710,"*** Assertion failure in +[LUTextAccessor rangeOfTermInString:containingOffset:language:partOfSpeech:], /Library/Caches/com.apple.xbs/Sources/Lookup/Lookup-168.1/Framework/Classes/LUTextAccessor.m:407"
711,Lookup: Unhandled exception 'NSInternalInconsistencyException' caught in -[LULookupDefinitionModule lookupAnimationControllerForString:range:options:originProvider:inView:]
712,USER_PROCESS: 38604 ttys000
713,Metadata.framework [Error]: void _MDItemMarkAsUsedForPath(CFStringRef): was called with a NULL path
714,INSTALLED:com.skype.skype.ShareExtension com.skype.skype.ShareExtension(7.55) <__NSConcreteUUID <*> <*> /Applications/Skype.app/Contents/PlugIns/com.skype.skype.ShareExtension.appex
715,UNINSTALLED:com.skype.skype.ShareExtension com.skype.skype.ShareExtension(7.55) <*> /Applications/Skype.app/Contents/PlugIns/com.skype.skype.ShareExtension.appex
716,"notice USBMuxBonjourDeviceListenerCreate: LOCKDOWN_V2_BONJOUR_SERVICE_NAME is _apple-mobdev2._tcp,920a07f6"
717,Unknown class GPUTesselationSliderCell in Interface Builder file.
718,Mac Agent inited !!!
